doc_id,text,category,year,start,votes,answered_label,title
petition_0171,"이번 부산시 시장님께서 어린이집 운영시간을 하루 12시간 오전 7시 30분부터 오후7 시 30분 까지 의무운영 정책을 한다며, 버스에는 홍보를 부산시 학부모님께 안내 메세지를 보내며 정책을 알리는 일이 지금 진행되고 있습니다. 그런데...현직 보육교사로써 부산시장님께 얘기 드립니다. 직장맘을 위한 종일보육 옳습니다. 현 어린이집들 교사와 원장님들 당직 돌아가며 정말 근로시간 어긋나지 않게 어럽게들 종일보육 운영하고있습니다. 그런데..오전부텆오흐ㅡ.7시반 까지 운영시...받을수 있는 원아는 제한을 ,커트라인을 주셔야죠... 모든 원아들... 20명 정원 어린이집에 모든 원아가 12시간 운영을 이용한다고 하면.. 교사부터 원장까지... 어떻게 원을 운영해야 하는지... 혹? 현장 시스템을 알고 계신지... 묻고싶습니다. 운영하면되죠? 근로시간 지켜서 교사채용~ 오버되는 시간들? 원장님이요? 원장님은 근로자 아닌가요? 그래요 원장님이 문열고 문닫고 교사들은 근로시간 9시간 지킨다고 해요. 만약 이용하는 원아수가 혼합으로 0.1.2세가 섞이면 어린 연령수대 교사수로 1:3 보육이여야 하는 원칙 은 아시는지요? 예..원아수가 넘어 보조교사 급구.. 인건비는요? 아...인건비 예...주시는 보조금으로 충당..뭐 허리띠 졸라 맸습니다. 그런데... 남들 퇴근하는 시간 보육하시려는 보육교사가 안계십니다. 오전이요? 내아이 내가족을 챙겨야하는 시간 출근하신다는 보육교사가 없으십니다. 아...시청에서 ...시장님이 구해주시나요? 아...원에서 알아서 하라십니다. 원장님 당직교사 제안 합니다. 교사들 입장...우리 아이는요? 데려와서 근무요? 아...원장님... 그럼 저희는 애를 데리고 뒷정리 끝나니 8시퇴근.. 우리 아이는요? 제가 왜? 보육교사를 해야하나요? 시장님... 지금 보육교사이지 한아이의 엄마인 저로써는 도저희 납득되지 않는 이 정책이 정말 어이없습니다. 준비된 인력보충 재정 지원 어느것 하나 분명한것도 없이 이게 무엇인지... 저를 비롯해 주변 보육교사분들 이 직업이 싫다고 하십니다. 정작...내자식 돌봄도 제대로 못하는데 어찌 남의 자식을 보듬고 돌보수 있는건지.. CCTV 아래에서 보여지는 행동하나 표정하나까지 의심의 의심 받으며 언제 난 학대 교사가 될까? 학부모 눈치에 아이들 눈치에... 행여나 반아이가 엄마랑 헤어지기 싫어 울때면 ...심장이 쿵 합니다. 학부형님들께 오해 받을까? 아시나요? 시장님? 전 이정책이 시행되면 보육교사 안하려구요~ 답답하고 어이없는 보육환경에 한숨밖에 답이 없어 그만두려 합니다 시장님 도대체 이정책은 어떤이유로 어떤과정을 거쳐 어떻게 나온 시책인가요? 현직 보육과정과 운영을 아시는분들이 동참되고 의논되어 계획된 일인가요? 종일보육 필요합니다. 12시간 24시간 운영되는 어린이집 있지않나요? 한구에 한동에 추가로 원들을 계획하에 설립해주세요~ 공공형부터 야간보육 신청 지원혜택주시면서 늘여주세요~ 피료한 학부형님들 찾아갑니다. 그리고...학부형으로 얘기드립니다. 저희도 부모입니다. 저희 아이들도 엄마와의 시간을 기다립니다. 교사로서 얘기드립니다... 일정시간 아이들 보육기관 참여 이롭습니다. 하지만 무엇보다...영아기 아이들은... 우리엄마와 함께하는 시간이 가장 우선시 되고 많아져야 합니다. 엄마와 아이들의 시간을 헤치지 말아주세요",육아/교육,2018,2018-12-11,188,Not answered,부산시장님께...저는 보육교사입니다.누구를 위한 정책인지 묻고싶습니다
petition_0172,"국민청원 게시판에 유은혜 교육부 장관 후보자에 대한 반대의 목소리가 높다는 것이 뉴스가 되었다. 하지만 문재인-민주당 정부는 이에 굴하지 말아야 한다. 첫째, 유 후보자가 교육 전문가가 아니라고 한다. 그럼 지금까지 교육 전문가, 대학교수 위주로 일해 온 교육부 장관들은 얼마나 차별성 있게 잘 해 왔는지 물어야 한다. 대한민국 교육문제, 특히 대입 정책이 교육 전문성이 높지 않아 번번히 좌절되어 온 것이 아니다. 대입 지옥, 학벌 지상주의 사회 대한민국에서 모두를 만족시키는 대입 정책이란 애시당초 가능하지 않다. 대입제도의 개혁의 어려움은 대중의 지혜가 모아진다는 공론화 과정을 통해서도 입증되었다. 원전 공론화 이후 두번째 공론화 과정을 가졌지만 김영란 전 대법관이 말한대로 대한민국에서 대입제도가 모두를 만족시키기란 사실상 불가능하다. 교육 전문가라고 한다면 대학 교수에 경기교육감을 역임한--그렇다 이명박 정부 시기 저항의 아이콘 같았던 무상급식--김상곤 장관만한 사람도 없다. 하지만 현장의 현실을 제대로 들여다 보지 못하고 유치원 방과 후 영어교육 금지를 밀어부치고 결국 혼란만 안기고 말았다. 교육전문성과 교육정책을 안정감있게 집행하는 능력이 함께 간다는 보장이 전혀 없다. 오히려 유 후보자는 국회 교문위 활동을 통해서 경험한 객관적 관찰자로서 교육 현장의 현실을 차분히 받아들이며 정책을 집행할 가능성이 높다. 둘째, 유은혜 후보자에게 김상곤 교육부 장관은 부채이기도 하지만 '숨 쉴 공간'을 남겨주었다. 대한민국 욕망이 부딪히는 대결장, 대입 제도에 관해서는 김상곤 교육부장관이 실패한 수능 절대평가는 이미 '중장기 과제'로 분류된 바 문재인 정부에서 사실상 무산되었다고 보는 시각이 우세하다. 그리고 대통령 교육공약 중 하나인 고교학점제의 전면시행도 2025년으로 미뤄놨다. 또 다른 교육개혁과제인 고교체계 개편 역시 위헌소송 중이라 그 어떤 교육 전문가라도 할 수 있는 바가 그리 크지 않다. 유 후보자는 국공립유치원 확충과 온종일 돌봄체계 정비, 고교 무상교육, 사교육비 부담 경감 등 대입제도 개혁 이외 사람들이 체감할 수 있는 부분에 강점을 발휘할 가능성이 높다. 유 후보자가 소통의 수준을 높여 여러 목소리를 잘 귀담아듣고 할 수 있는 것들 부터 하나씩 해결해 갈 수 있다고 본다.",육아/교육,2018,2018-08-31,46,Not answered,유은혜 의원의 사회 부총리 겸 교육부 장관 후보자에 대한 저열한 정치공세 굿판을 당장 집어치워라!
petition_0173,"존경하는 대통령님께~!! 더이상 청소년보호법이란 법은 의미가 없어졌습니다. 그 법을 믿고 오히려 청소년 범죄는 아무런 죄의식 없이 더 판을 치고 있습니다. 계속 보고만 있을껀가요? 오늘 또 한 여고생의 사망소식에 용의자가 2명의 남자고등학생이란 것에 충격을 받았고, 대한민국에선 더이삿 청소년은 보호대상이 아닌 처벌의 대상입니다. 성인과 같은 처벌 받는 평등한 대한민국 만들어주십시요. 그리고 더이상 학생에게 무조건의 자율화는 폐지해주시길 간청합니다. 길거리 혹시 보셨는지요? 교복입지않으면 학생인지 성인인지 구분이 안됩니다. 학생자율화 폐지시켜주시길 부탁합니다. 책임감을 배우고 자유엔 책임이 따르는걸 가르칠 시기라고 판단됩니다. 범죄자가 교도소 출퇴근이란 어처구니 없는 법안 말고 이것부터 해결하시길 바랍니다. 국민이 명령합니다.",육아/교육,2018,2018-09-15,6,Not answered,청소년보호법 폐지와 학생자율화 폐지 건의합니다.
petition_0174,사립유치원을 매립하여 단설유치원으로 만들고 그로인해 예산을 5000 억을 쓴다고 하니.. 한아이의 부모로써 이해가 되지 않습니다 이렇게 한다고 사립유치원의 비리와 유치원의 문제가 해결된다고 보여지지 않습니다 이미 각구에 각동네에 초등학교가 있습니다 증축만하여도 유치원의 문제가 해결되지 않을까 생각해봅니다 유아교육학과를 나와 임용을 본 유치원 선생님의 자질이 왜 병설에만 속하는지 어린 아이들에게 그 자질을 갖춘 선생님의 몫이 중요해보입니다 더더욱 초등학교 내에 유치원의 확대가 예산은 물론 미래를 생각해도 더 안정적으로 보입니다. 저의 짧은 생각인가요? 이사회에서 일하는 엄마들을 위해서도 병설유치원의 확대는 더 중요해보입니다 월급에 3분의2가 퇴근할때까지의 사교육비로 들어갑니다. 동네마다 이미 있는 초등학교안에 병설유치원을 확대해주세요 이 또한 현재 사립유치원을 생각해서 안된다고 하심 정말 먼 미래가 까마득합니다. 이나라를 이끌어갈 아이들을 생각하시고 이 아이들을 잘 키울 수 있도록 부모를 생각해주세요!!,육아/교육,2018,2018-10-27,14,Not answered,초등학교 안에 유치원을 확대해주세요!!
petition_0175,4차산업시대라면서... AI시대 인공지능시대라면서...... 이게 무슨 미개해 사고입니까...... 등하원알림서비스. 나라에서 의무적으로 기기설치해주세요! 컴퓨터며 스마트폰이며.. 얼마나 활용할 기기가 많은가요.. 앱을 이용하면 충분히 간단하게 등하원 알림서비스 개발 가능하지 않을까요... 사람하고 똑같은 로봇까지 개발되는 이 시대에.. 정말 이해할 수 없는 똑같은 사고가 몇년이 지나도 반복적으로 발생하는건 큰 문제입니다. 제발 하루빨리 어린이집 유치원 등하원알림서비스 의무설치 해주세요!!!!!,육아/교육,2018,2018-07-18,16,Not answered,어린이집 차량 관련 유아 사망사고를 막을 수 있게 도와주세요
petition_0176,교육은 진보와 보수 같은 이념으로 구분하면 안되기에 번호도 없이 시도별 교육감을 선출 하고 있으나 교육에 전혀 연관도 관심도 없는 성인 다수는 자신의 정치신념에 의거하여 투표를 하고 있는 것이 현실임니다. 따라서 실재 교육행정에 영향을 받는 학부모 또는 예비 학부모(4년이내 입학예정인)들에게만 투표권을 주는것이 타당하다 생각합니다. 물론 교육이 백년지대계라 왜 다른이들이 연관이 없느냐 할 수 있지만 교육행정에 막대한 영향을 받는 학부모입장에선 어찌보면 선택권을 제대로 행사하지 못하는 결과일 수 있다 사료됩니다. 투표시 교육감이 누군지도 모르고 진보냐 보수냐만 알아보고 투표하는게 말이 됩니까?,육아/교육,2018,2018-06-19,7,Not answered,교육감 투표를 학부모만 할 수 있도록 투표권 제한을 부탁드립니다.
petition_0177,"대한민국 대다수의 고졸 학생들은 스스로를 행복하다고 생각한다는데, 주입된 행복이며, 현실은 대다수가 우울증에 걸려 있습니다. 하지만 스스로 인지를 못할 뿐입니다. 수능 문제는 문제 자체부터 엉터리이지만, 학생 및 교사들은 문제제기를 하지 않습니다. 오직 외부의 시각을 가진 자들에 의해 수능문제는 문제제기가 됩니다. 하지만 외부인들은 수능과는 아무 연관이 없기 때문에 거기서 그치고 맙니다. 저는 교육이야기만 들으면 화가 납니다. 국어 영어 수학 심지어는 사회까지 (필자가 인문계열이었습니다.) 아무것도 제대로 학생들에게 교육을 위한 교육을 가르치고 있지 않기 때문입니다. 제 눈에는 매 년 수십만명씩 우울증 환자가 고등학교에서 졸업하는 듯 보입니다. 자세한 공교육의 현실에 대해서는 제 티스토리 블로그에 적어놨습니다. 아래 링크를 참조해주시길 바랍니다. 학생들은 투표권이 없기 때문에 정치에서 논외되고 있습니다. 이에 따라 가장 중요한 국가의 미래를 결정지을 공교육의 상태는 썩어빠져있습니다. 도대체 누가 수능문제를 만드는지, 타당한 기준에 따라 출제자를 선별하는지도 의문이 갈 지경이고, 도저히 합리적인 추론과 의심을 통해서는 그 문제가 성립조차 하지 않는다는 것을 일부만 뼈저리게 인지하고 있을 뿐입니다. 대한민국의 학생들은 수능이라는 특별한 시험을 치기 위해 특별한 공부를 해야 합니다. 때때로 수능이라는 제도가 모두에게 똑같이 주어지는 기회의 상징처럼 사용되는데 이는 공정과 공평을 구별하지 못해서입니다. 수능제도는 공평하지만 공정하지 않습니다. 최소한 국가에서 팔걷어붙이고 학생들을 줄세울 시험이라면, 공정한 수단을 통해 줄세워졌으면 합니다. 수능의 제도적 문제 이전에 수능이라는 국가적 시험의 출제수준이 땅을 치고 있다는 것이 너무 창피하고 부끄럽습니다. 아무것도 모르고 이 제도 속에서 공부하는 학생들은 도대체 무슨 죄가 있단 말입니까? 대한민국 교육부에서 문제인식도 되어있지 않은 상태라는 것을 압니다. 항상 교육은 백년지대계라는 문장을 교육혁신하기 힘든 이유로 내거는데, 매년 수십만의 학생, (학생이기 전에)국민, (국민이기 전에)사람들이 이 공교육 시스템 속에서 졸업하게 됩니다. 교육당국은 철저히 전문가를 총동원하여 최대한 빠른 시일 내에 이 문제에 대해 조속히 해결방안을 찾아보길 바랍니다.",육아/교육,2017,2017-10-30,1,Not answered,공교육 혁신 및 학생 투표권이 필요합니다.
petition_0178,"강남구 소재 여고 교무부장이 본인의 딸인 쌍둥이 여학생들의 시험지를 시험 전에 확인하고 감독했습니다. 부정행위가 있었던 없었던 간에, 충분히 문제의 여지가 있을 수 있는 사안이라고 생각됩니다. 철저하게 확인하고, 다시는 이런 사태가 없을 수 있도록 강력한 조치가 있어야 한다고 생각됩니다. 기본적으로는 학부모가 같은 중고등학교에 교사로 있을 수 없도록 해야 할 것입니다. 아무리 관리를 철저히 한다고 해도 직간접적으로 학생들이 도움을 받을 수 밖에 없는 구조입니다.",육아/교육,2018,2018-08-11,176,Not answered,"쌍둥이딸의 시험지를 그 아버지가 관리감독했다니, 말이 됩니까?"
petition_0179,일베는 오래 전 부터 문제가 돼 왔고 워마드는 현 일베 못지 않게 문제가 많이 발생 합니다. 거기에 일베 워마드 포함 저런 비슷한 류의 사이트에서는 여혐 남혐 갈등이 치솟고 있지요. 진짜 일 한번 터져야 관심을 가질겁니까?? 비정상적인 사람이 모인 자리이며 남혐 여혐 사회갈등 조장 등등 파렴치한 말들을 밥먹듯이 하는 곳입니다. 그런 곳이 연령 제한조차 없는데 아이들이 우연히 접하게 되면 뭘 배울거 같습니까?? 거기에 남녀 갈등이 엄청나게 치솟아서 서로 살인 폭력이라도 하게 된다면 그제서야 관심을 가지실겁니까?? 네이버 뉴스 보면 저기서 활동 하는 사람들 댓글 투성이 입니다. 정상적인 사람들이 뉴스를 보고 댓글란 보면 눈부터 찌푸려 진다 이말입니다. 부디 생각 해보세요. 저 사이트들이 사회에 필요한가 불필요한가 최소한 아이들을 위해서 폐쇄하는게 맞지 않을까요?? 글 한번 남겨 봅니다.,육아/교육,2018,2018-07-24,32,Not answered,일베 워마드 같은 사이트 폐쇄해주세요.
petition_0180,"지난 6월 정신지체장애 남성(46세 정**)이 약국에 들어와 무고한 약사와 직원을 위협하고 흉기로 수차례 찌른 사건이 있었다. 사건으로 어린 자녀를 둔 30대의 피해 직원은 사망했으나, 이유도 없이 범행을 저지른 가해 남성의 처벌은 과거 정신과 치료기록을 이유로 감형될지도 모른다. 몇 년 전 강남역 사건과 마찬가지로 이는 여성 혐오 범죄 사건이다. 힘이 약한 여성을 의도적으로 살인해놓고 정신적인 이유나 음주를 방패로 감형되는 수많은 가해자 남성들을 더 이상 두고 볼 수 없다. 감형 없이 죄의 무게만큼 죄를 받는 대한민국을 원한다. 여성이라는 이유로 목숨의 위협을 받지 않는 대한민국을 원한다.",인권/성평등,2018,2018-11-18,142715,Not answered,포항 약국 칼부림 사건의 가해 남성을 제대로 처벌하라.
petition_0181,"법정 최대 근로시간이 주 68시간에서 52시간으로 근로기준법이 개정되는데, 법 시행을 앞두고 건설사들이 갖은 꼼수를 부리려는 조짐이 여기저기 나타나고 있습니다. 주100시간 안팎의 장시간 근로를 하면서 정규근로시간 또는 법정 최대근로시간 이외의 초과근로에 대해서는 급여(수당) 산정 제외는 물론이고, 일과시간 중간에 실효성 없는 휴게시간을 끼워 넣어 근로시간에서 제외 하는 등의 불법, 편법 행위를 동원할 구상만 하고 있습니다. 또한 해외 건설현장의 경우에는 수주경쟁력이 약화된다는 핑게로 예외를 두라는 목소리까지 내고 있습니다. 그간 한국 건설사의 해외공사 수주의 비결이 품질이나 기술력보다는 노동 후진국이라는 점을 악용했다는 것을 스스로 증명하고 있는 샘입니다. 직원을 채용할 때도 모집공고 상에는 주5일 근무, 주 40시간 근무라고 버젓이 기재하지만 막상 현장직 기술자들은 주말이나 공휴일도 제대로 쉬지 못하고 이른 아침(06시30분~07시) 출근하여 밤 9시는 기본이고 때로는 자정을 넘긴 시간까지 현장사무실을 불을 밝히고 있습니다. 그에 대한 대체휴무는 상상도 할 수 없고요. 근로기준법에 정해진 연가(연차)를 쓴다는 것도 여러 제약이 많으며 미사용시 수당으로 지급받지 못하는 경우도 상당수입니다. 건설일용직 노무자, 기능공들 역시 겉으로는 일 8시간 일하는 것으로 되어 있지만 아침 일찍 출근하여 조회(TBM), 안전교육, 체조 등을 실시하여 실질적으로는 10시간 가까이 일하는 실정으로 기상사정이 허락하는 한 주말, 법정 공휴일에도 일을 하고 있습니다. 일당제 특성상 근로자들의 물론 자발적인 휴일 근로를 하는 경우가 많겠으나 휴일 근로에 대한 별도의 수당도 없고 근로기준법에 정한 주휴수당(주 5일 만근시 휴일 1일 유급휴일)도 편법적으로 적용 제외되고 있습니다. 우리나라 노동시간이 OECD국가 중 2위라고 합니다. 하지만 임금에 반영되지 않는 비공식적인 시간외 근로시간을 포함한다면 무난히 1위를 달성하지 않을까 싶습니다. 우리나라가 과거 극빈국에서 개발도상국을 거쳐 현재 선진국 반열에 올라섰음에도 불구하고 기성세대와 기업은 일만 열심히 하는 기계적인 인재상을 바라고 있습니다. 외국 사례를 보면 유럽 선진국들은 주35시간을 법정근로시간으로 정하고 있고 주 4일 근무제를 도입하려는 추세이며, 미국 건설현장의 경우에도 오전 9시 출근 오후 5시 퇴근을 기본으로 하고 있고 주말에 쉬는 것으로 알고 있습니다. 이렇게 세계적으로 근로시간이 줄고 있는데 유독 대한민국, 특히 건설, IT, 제조업(교대) 등의 분야는 전혀 개선의 여지를 보이지 않고 있습니다. 국가에서 법으로 정하는 최대근로시간을 지키겠다는데 이마저 무시되는 현실이 말이 됩니까? 요즘 워라밸(일과 삶의 균형), 저녁이 있는 삶이 대두대고 있는 시점에서 젊은 세대들은 높은 연봉보다 여유로운 개인 삶이 보장되는 직장을 선호하고 있습니다. 이런 세태 속에 몇 십 년 전과 달라지지 않은 건설현장의 열악한 근무환경에 젊은이들은 해당 업계를 속속 떠나고 있습니다. 토목, 건축 등 건설관련 전공자의 대다수가 한정된 공무원 또는 공기업직원이 되기만을 바라본다거나 타업종으로 이직한다면 앞으로 누가 대한민국 건설산업을 이끌어 가겠습니까? 아직도 건설사 오너들을 비롯한 임직원, 하도급 업자들, 일부 공사 발주자들은 실질적인 품질, 안전, 환경 보다는 원가나 공기단축에만 혈안이 되어 있는 것이 사실입니다. 그래서 무리한 공정을 추진하게 되고 부족한 인력 배치로 현장직원들의 업무가 가중되고 현장관리가 제대로 되지 않고 있습니다. 이러한 원인들로 건설현장 산업재해는 빈번히 발생되고 '성실시공=이윤감소'라는 생각이 만연하고 있다고 생각됩니다. 단순직 용역 근로자부터 건설현장 관리감독자까지 관련 종사자 모두는 일하는 기계도 아니고 기업의 이윤추구의 희생양이 되어야하는 소모품도 아닙니다. 한 가정의 가장, 누군가의 남편, 어떤 아이들의 아빠, 누군가의 소중한 아들입니다. 언제까지 보장되어야 할 업무 이외의 개인 시간까지 저당 잡히며 인생의 소중한 시간을 포기한 채 시대에 역행하는 삶을 살아가야합니까? 말로만 노동자의 권익보호, 출산 및 육아 장려, 고용창출을 내세우지 말고 이제는 정부가 나서야 할 때입니다. 건설현장의 노동 환경 개선을 위하여 다음과 같은 사항들이 건설현장에 적용될 수 있도록 국토교통부와 고용노동부 등 정부 유관기관이 적극 나설 수 있도록 도와주시기 바랍니다. 1. 설계, 공사발주 단계에서 주52시간 근로에 부합되는 공기 및 공사비 책정 2. 노동 관련 법규에 위배되는 건설 관련 업체(시공사, 설계엔지니어링, 용역사 등 모두 포함)들의 편법, 불법행위 감시, 단속 및 처벌 강화 3. 주말 및 법정공휴일, 야간에 공사장내 작업을 지양토록 지도 4. 건설일용직 근로자들의 주휴수당 지급 확대, 초과근로수당 및 휴일근로수당 지급 5. 부실공사와 안전사고를 조장, 고용 축소를 조장하는 최저가 낙찰제 폐지 6. 건설사 소속 직원들의 출퇴근 시간을 정량적이고 투명하게 관리 7. 법정 인원인 현장대리인, 품질관리기술자, 안전관리자, 보건관리자 등 법정인원 겸직 금지 및 실제 해당 업무 전담토록 수시 관리 8. 모든 건설현장 관계자들의 실질적인 휴게시간 보장 9. 직원들의 포괄임금제 폐지 10. 사업장 규모 등에 따른 차등을 주지말고 금년 7월부터 주52시간 근무제 즉각 시행 11. 하청업체 소속의 일용직근로자들도 사업장 주체인 원청사 근로계약체결 12. 노무관리의 책임소재 명확성과 품질확보를 위해 특수 공종을 제외한 하도급공사 대폭축소 및 재하도급 단속 철저(건설공사 다단계 구조 개선) 13. 건설관련 기업들이 적재적소에 적정 인원을 배치할 수 있도록 입찰시 현장 투입인원 계획, 정규직 비율에 따른 가점 적용 등 고용 장려 14. 발주자부터 휴일 현장 작업을 지양토록 관리하고 현장에 부당한 업무지시 및 일과시간 이후 업무지시 자제 15. 국토교통부, 고용노동부 등 관계부처부터 건설현장 근로 실태 파악, 지도, 감독할 수 있는 인력을 대폭 충원(전담 인력 배치",인권/성평등,2018,2018-05-03,41,Not answered,건설현장 근로기준법관련하여
petition_0182,"요즘 미투운동이 유행하는 걸 압니다. 저 역시도 미투운동을 지지하는 사람 중 한 사람입니다. 그런데 이 미투운동이 몇몇 몰상식한 사람들에 의해 악용될까 굉장히 우려스럽습니다. 또한 여성에 대한 성추행은 대부분 확실한 물증보단 증언으로만 조사하니 무고하게 신고받은 남성도 굉장히 많을 것입니다. 그러므로 성추행 조사에 대한 신중한 조사와 미투를 무고하게 악용한 사람들의 처벌을 강화해줄 것을 감히 요구합니다. 악용자들은 무고한 사람들의 인생을 망쳐놓곤 집행유예, 벌금형이 고작입니다. 그리고 이 마저도 증명하기에 상당한 비용과 시간이 필요합니다. 이렇게 처벌 수위가 낮으니 악용자들이 더욱 더 많아질 것입니다. 무고죄는 중죄입니다. 징역 10년을 받아도 모자를 사람들입니다. 악용자들에 대한 처벌수위를 높여 억울한 사람이 없게 해주시길 희망합니다.",인권/성평등,2018,2018-03-16,24,Not answered,미투운동악용자 처벌 및 무고죄 수위강화
petition_0183,"무엇이든지 있어 피해자의 진술이 증거라고 합니다. 피해자도 마찬가지로 그말을 지어낼 시간이 있거나 증거인멸 등 의 기회가 있습니다. 다만 억울한 무고죄일 경우는 어떻게 판단합니까 특히 아동, 청소년 부분에서 요즘 청소년들의 행태를 보았을때 물론 피해자의 진술이 맞을 때도 있겠지만 아니라면 그 진술이 어떻게 증거가 되고 입증을 해보이시겠습니까 억울한 무고한 시민이 없도록 제도를 적극 변경해주세요",인권/성평등,2018,2018-09-21,20,Not answered,"성추행, 성희롱 등 피해자 거짓말탐지기 제도를 만들어주세요"
petition_0184,"대구 모 여자 중학교에서 교사 3명이 성추행과 인권을 침해한 혐의로 경찰에 고발이 되었다고 합니다 그 중 한 교사는 여교사였고 그 교사는 여성이고 직접 수업에 참여하지 않는다는 이유로 조사 대상에서 제외되었다고 합니다 성적으로 수치심을 느꼈다면 동성에 의한 성추행도 엄연한 성추행입니다. 왜 여성이라는 이유로, 동성이라는 이유로 조사 대상에서 제외합니까? 법적으로도 동성간에는 성추행 혐의가 적용이 된다고 합니다. 그것도 모자라 피해자와 가해자를 대면시킨것은 또 무슨 경우입니까? 진정한 성평등을 위해서라면 가해자가 여성이라는 이유만으로 조사대상에서 제외되는 일이 없어야합니다.",인권/성평등,2018,2018-10-18,17,Not answered,대구 여중생 성추행 여교사도 수업 배재시키십시오
petition_0185,"저희 아들이 사귄 여자친구한테 무차별 폭행을 당하고 그여자가 112에 먼저 신고해 아들을 폭행범으로 몰아 구속 되었습니다. 그 이유는 그여자가 엄마인 저와 가족욕을 계속 하길래 하지말라고 살짝 밀쳤다는건데. 그걸로 전치2주 진단서를 끈어서 폭행범으로 구속을 시키고 그날 차에서 내리라고 해도 안내리면서 112에 신고를 해서 납치당했다고 말하여 현장구속 되었습니다. 동영상의 맞는 남자가 아들입니다. 한달동안 여자와 동거를 하면서 날마다 아들에게 성관계를 요구 하였고. 불만족시 일주일에 3번정도를 여자의 기분이 풀릴때까지 두들겨 팼답니다. 그러고도 우리 아들은 준강간범으로 되었습니다. 이여자는 돈도있고빽도있습니다. 우리집은 돈도없고빽도없습니다. 아들이 남자라는이유로 더 막중한 죄값을치르는거라면 여자도 이렇게 폭행할수있고 맞고사는남자도많습니다. 폭행은 몇년 전부터 시작됬고. 폭행에 못이겨 아들이 경찰에 신고를 하면 그여자가 미안하다고 이젠 안그렇겠다고 계속 합의 하자고 해서 이젠 안그렇겠지하고 합의해준게 몇번이나 됩니다. 하지만. 헤어진후에도 술마시고 전화해 찾아와 미안하다고 잘못했다고 무릎꿇고 빌고도 다시 사귀어달라며, 아니면 한번만 만나달라며, 나여기 어디인데 지금 빨리와달라며, 그렇게 또 다시 폭행이 계속 됬답니다. 저에게도 이보다 더 심한 욕을했습니다. 변호사도 대통령이 발표한 데이트 폭력 엄벌 때문에 어떻게 손을 쓸 수가 없다고 합니다. 이 억울함을 어디에 털어놀곳이없어 이곳에 글을 올립니다. 제발 부탁해요. 이 억울함을 풀어주세요. [본 게시물의 일부 내용이 국민 청원 요건에 위배되어 관리자에 의해 수정되었습니다]",인권/성평등,2018,2018-11-04,119,Not answered,데이트 폭행 당한 아들을 살려주세요. 남자도 데이트 폭력의 희생자가 될 수있습니다.(동영상 4개有)
petition_0186,"이명희 갑질,폭행 상습 적으로 이루어졌다 그러나 법원은 기각했다 김성태 의원 한 방 때린 청년은 즉시 구속 되었다 박동원,조상우선수 성폭행 구속 기각되었다 섬마을 여교사를 성폭행한 학부모형은 징혁 10~15년형이 구형됐다 안희정,김기덕,조재현 성폭행 아직 구속 되지 않았다 오히려 적반 하장 피해자들을 김기덕 무고죄로 고소했다 양예원씨 또한 본질을 보지 않고,피해자가 7명이 늘어났는데도 오히려 무고죄로 고소했다 문재인대통령 미투사건 이후 엄벌 처벌할 것이라고 말했다 그런데 아직 까지 소식이 없다 최저임금 노동자들의 법이 최저임금 삭감법으로 통과됐다 그런데도 불구하고 국회의원들 피감각 후원을 받아 경영진 편을 들고,오히려 노동자들을 노예로 만들었다 공무원 연금,사학 연금,군인 연금 받는 공무원들은 노후 자금에 배불렀다 그러나 국민 연금,기초 연금 20만원 받은 어르신 니어카 끌고 파지 줍고 있다 대한 민국 약자,여자,노동자,어른신,피해자들이 늘어나는데 권력 가진 자들이 강자들이 공무원들이 지 멋대로 하고 있다 이들을 처벌하지 않고서는 대한민국이 바로 갈 수 없다 재벌, 검찰, 사법부, 국회,공무원,가해자 적폐 강력 처벌하라 이들을 다 개혁 해야 한다",인권/성평등,2018,2018-06-05,51,Not answered,"약자를 지키지 못하는 검찰,사법부,국회,공무원 개혁하라"
petition_0187,개인의정보 즉이름 생년월일 주민번호 전화번호 (핸드폰번호포함)주소 카드번호 이런종류의내용을무조건요구하거나 동의도구하지않고자체적으로개인정보를장기보관하거나 자신들이임의로사용하고심지어는불이익을주는데사용하는실태입니다 신용정보회사에이관하거나 관련계약서 정관 약관 을 주지도않고 신분확인을위해개인정보를 강요하고 심지어 내규인데도 불응하면 못도와준다고 하기도합니다 잘보호해주지도 못하면서말이지요 그런분야가 홈쇼핑회사들.종합병원이나동네병원들 금융기관들. 통신사들의 횡포가 무척심합니다 잘살펴주셔서 내규를강요당하거나 법적의무사항이 아닌데도 강요당하지않도록 조치해주십시요 수고하십시요,인권/성평등,2018,2018-02-20,2,Not answered,개인정보를 보호받고 싶어요
