period_ordered,book_id,nikh_period,level,sentence
1. Late Chosŏn / Korean Empire,ta_p13r,Enlightenment & Daehan Empire (1895–1910),Public schools,"세종 대왕(世宗大王)

   기원후 28년
   기원후 29년
   기원후 30년
   기원후 31년
   기원후 38년
   기원후 39년
   기원후 42년
   기원후 43년
   기원후 44년
   기원후 46년
   기원후 47년
   기원후 54년
   기원후 55년
   기원후 59년

【휘(諱)는 도(祹)이고, 자(字)는 원정(元正)이니 태종(太宗)의 셋째 아들이다.】 재위는 31년이고 수명은 54세이다."
1. Late Chosŏn / Korean Empire,ta_p13r,Enlightenment & Daehan Empire (1895–1910),Public schools,"기원후 28년

기해(己亥) 원년 【명 태종(明太宗) 영락(永樂) 17년이다.】

기자비(箕子碑)를 사당 아래에 세웠다."
1. Late Chosŏn / Korean Empire,ta_p13r,Enlightenment & Daehan Empire (1895–1910),Public schools,○ 나이 많은 궁인(宮人)을 내보내어 집으로 돌려보냈다.
1. Late Chosŏn / Korean Empire,ta_p13r,Enlightenment & Daehan Empire (1895–1910),Public schools,○ 9월에 상왕(上王)이 승하하였다.
1. Late Chosŏn / Korean Empire,ta_p13r,Enlightenment & Daehan Empire (1895–1910),Public schools,【정종 대왕(定宗大王)이다.】 시호를 공정(恭靖)이라 하였다.
1. Late Chosŏn / Korean Empire,ta_p13r,Enlightenment & Daehan Empire (1895–1910),Public schools,"【후릉(厚陵)에 장사지냈다.】

 기원후 29년

경자(庚子) 2년이다."
1. Late Chosŏn / Korean Empire,ta_p13r,Enlightenment & Daehan Empire (1895–1910),Public schools,비로소 집현전(集賢殿)을 설치하고 문학(文學)하는 선비 성삼문(成三問)과 신숙주(申叔舟) 등을 선발하여 왕의 고문(顧問)을 대비토록 하였다.
1. Late Chosŏn / Korean Empire,ta_p13r,Enlightenment & Daehan Empire (1895–1910),Public schools,인재를 얻음이 여기에서 번성하게 되었다.
1. Late Chosŏn / Korean Empire,ta_p13r,Enlightenment & Daehan Empire (1895–1910),Public schools,○ 7월에 태상왕비(太上王妃) 민씨(閔氏) 【태종 왕비(太宗王妃)이다.】 가 승하하니 시호를 창덕(彰德)이라 하였다.
1. Late Chosŏn / Korean Empire,ta_p13r,Enlightenment & Daehan Empire (1895–1910),Public schools,"【헌릉(獻陵)에
장사지냈다.】

 기원후 30년

신축(辛丑) 3년이다."
1. Late Chosŏn / Korean Empire,ta_p13r,Enlightenment & Daehan Empire (1895–1910),Public schools,여러 도(道)의 장정 30여만 명을 징발하여 도성(都城)을 수축(修築)하였다.
1. Late Chosŏn / Korean Empire,ta_p13r,Enlightenment & Daehan Empire (1895–1910),Public schools,"○ 왕이 말하기를, “8세에 입학(入學)하는 것이 옛 제도이다."
1. Late Chosŏn / Korean Empire,ta_p13r,Enlightenment & Daehan Empire (1895–1910),Public schools,"지금 세자의 나이 8세이니, 마땅히 입학해야 한다.”라고 하였다."
1. Late Chosŏn / Korean Empire,ta_p13r,Enlightenment & Daehan Empire (1895–1910),Public schools,"세자
향(珦)이 성균관(成均館)에 이르러 유복(儒服)을 입고 들어가 속수(束修)의 예를 행하였다."
1. Late Chosŏn / Korean Empire,ta_p13r,Enlightenment & Daehan Empire (1895–1910),Public schools,"기원후 31년

임인(壬寅) 4년이다."
1. Late Chosŏn / Korean Empire,ta_p13r,Enlightenment & Daehan Empire (1895–1910),Public schools,5월에 태상왕(太上王)이 【태종 대왕(太宗大王)이다.】 승하하니 시호를 공정(恭定)이라 하였다.
1. Late Chosŏn / Korean Empire,ta_p13r,Enlightenment & Daehan Empire (1895–1910),Public schools,"【헌릉(獻陵)에 장사지냈다.】

 기원후 38년

기유(己酉) 11년이다."
1. Late Chosŏn / Korean Empire,ta_p13r,Enlightenment & Daehan Empire (1895–1910),Public schools,『농사집설(農事集說)』을 전국에 반포하였다.
1. Late Chosŏn / Korean Empire,ta_p13r,Enlightenment & Daehan Empire (1895–1910),Public schools,○ 종학(宗學)을 세우고 학문과 몸가짐이 바른 자를 선발하여 박사(博士)로 삼아 종친(宗親)을 가르쳤다.
1. Late Chosŏn / Korean Empire,ta_p13r,Enlightenment & Daehan Empire (1895–1910),Public schools,"기원후 39년

경술(庚戌) 12년이다."
1. Late Chosŏn / Korean Empire,ta_p13r,Enlightenment & Daehan Empire (1895–1910),Public schools,태배법(笞背法)을 없앴다.
1. Late Chosŏn / Korean Empire,ta_p13r,Enlightenment & Daehan Empire (1895–1910),Public schools,○ 명하여 『오례의(五禮儀)』를 휘찬(彙纂)하도록 하였다.
1. Late Chosŏn / Korean Empire,ta_p13r,Enlightenment & Daehan Empire (1895–1910),Public schools,"기원후 42년

계축(癸丑) 15년이다."
1. Late Chosŏn / Korean Empire,ta_p13r,Enlightenment & Daehan Empire (1895–1910),Public schools,비로소 아악(雅樂)을 정하였다.
1. Late Chosŏn / Korean Empire,ta_p13r,Enlightenment & Daehan Empire (1895–1910),Public schools,○ 양로연(養老宴)을 베풀었다.
1. Late Chosŏn / Korean Empire,ta_p13r,Enlightenment & Daehan Empire (1895–1910),Public schools,"기원후 43년

갑인(甲寅) 16년이다."
1. Late Chosŏn / Korean Empire,ta_p13r,Enlightenment & Daehan Empire (1895–1910),Public schools,"명하여 유신(儒臣)들로 하여금 『삼강행실(三綱行實)』을 편집할 때에 고금의 충신·효자·열녀의 뛰어나고 본받을 만한 사람들을 사안에 따라
기재하게 하고 이를 전국에 반포하였다."
1. Late Chosŏn / Korean Empire,ta_p13r,Enlightenment & Daehan Empire (1895–1910),Public schools,"기원후 44년

을묘(乙卯) 17년이다."
1. Late Chosŏn / Korean Empire,ta_p13r,Enlightenment & Daehan Empire (1895–1910),Public schools,명하여 90세 이상인 자에게 작위를 내려주도록 하였다.
1. Late Chosŏn / Korean Empire,ta_p13r,Enlightenment & Daehan Empire (1895–1910),Public schools,"기원후 46년

정사(丁巳) 19년이다."
1. Late Chosŏn / Korean Empire,ta_p13r,Enlightenment & Daehan Empire (1895–1910),Public schools,김종서(金宗瑞)를 보내 북쪽 강역을 모두 회복하고 육진(六鎭)을 설치하였다.
1. Late Chosŏn / Korean Empire,ta_p13r,Enlightenment & Daehan Empire (1895–1910),Public schools,○ 공법(貢法)을 실행하였다.
1. Late Chosŏn / Korean Empire,ta_p13r,Enlightenment & Daehan Empire (1895–1910),Public schools,"땅을 6등으로 나누고, 해[年]를 9등으로 나누어 그 세금을 정하였다."
1. Late Chosŏn / Korean Empire,ta_p13r,Enlightenment & Daehan Empire (1895–1910),Public schools,"기원후 47년

무오(戊午) 20년이다."
1. Late Chosŏn / Korean Empire,ta_p13r,Enlightenment & Daehan Empire (1895–1910),Public schools,"간의대(簡儀臺)를 조성하고 간의(簡儀), 혼의(渾儀), 정시(定時), 규표(圭表)와 금루(禁漏) 등의 기계를 설치하니 지극히 정교하였다."
1. Late Chosŏn / Korean Empire,ta_p13r,Enlightenment & Daehan Empire (1895–1910),Public schools,"또
조그마한 누각을 지어 옥루 기륜(玉漏機輪)을 설치하여 고인(鼓人)·종인(鍾人)과 사신(司晨)·옥녀(玉女)를 만들었다."
1. Late Chosŏn / Korean Empire,ta_p13r,Enlightenment & Daehan Empire (1895–1910),Public schools,"온갖 기관이 사람의
힘에서 나오지 않고 스스로 치고 스스로 움직이는 것이 마치 신(神)이 하는 것 같았다."
1. Late Chosŏn / Korean Empire,ta_p13r,Enlightenment & Daehan Empire (1895–1910),Public schools,"태양의 도수(度數)와 해시계와 물시계의 시각이 조금도
틀림이 없다."
1. Late Chosŏn / Korean Empire,ta_p13r,Enlightenment & Daehan Empire (1895–1910),Public schools,"기원후 54년

을축(乙丑) 27년이다."
1. Late Chosŏn / Korean Empire,ta_p13r,Enlightenment & Daehan Empire (1895–1910),Public schools,"왕이 정인지(鄭麟趾)에게 명하여 주(周)나라로부터 시작하여 우리나라에 이르기까지 치란(治亂)과 흥망(興亡)에 가히 본받을 만하고 감계될 만한
것을 모아 편찬하게 하여 『치평요람(治平要覽)』이라 이름하였다."
1. Late Chosŏn / Korean Empire,ta_p13r,Enlightenment & Daehan Empire (1895–1910),Public schools,"○ 왕이 권제(權踶) 등에게 명하여 목조(穆祖) 이후 개국의 자취를 편찬하게 하여 『용비어천가(龍飛御天歌)』라고 이름 짓고 조정의 제사와
연향(宴享) 때의 노랫말로 삼도록 하였다."
1. Late Chosŏn / Korean Empire,ta_p13r,Enlightenment & Daehan Empire (1895–1910),Public schools,"기원후 55년

병인(丙寅) 28년이다."
1. Late Chosŏn / Korean Empire,ta_p13r,Enlightenment & Daehan Empire (1895–1910),Public schools,3월에 왕비 심씨(沈氏)가 승하하니 시호를 소헌(召憲)이라 하였다.
1. Late Chosŏn / Korean Empire,ta_p13r,Enlightenment & Daehan Empire (1895–1910),Public schools,"【영릉(英陵)에 장사지냈다.】

○ 왕이 외국에는 모두 그 나라의 문자가 있는데 유독 우리나라에만 없다 하여, 마침내 전주(篆籒)를 모방하여 28개의 자모(子母)를 만들고
여러 글자를 연작(演作)하였다."
1. Late Chosŏn / Korean Empire,ta_p13r,Enlightenment & Daehan Empire (1895–1910),Public schools,성삼문(成三問) 등으로 하여금 찬정(撰定)케 하여 이름을 훈민정음(訓民正音)이라고 하였다.
1. Late Chosŏn / Korean Empire,ta_p13r,Enlightenment & Daehan Empire (1895–1910),Public schools,"기원후 59년

경오(庚午) 32년이다."
1. Late Chosŏn / Korean Empire,ta_p13r,Enlightenment & Daehan Empire (1895–1910),Public schools,2월에 왕이 승하하였다.
1. Late Chosŏn / Korean Empire,ta_p13r,Enlightenment & Daehan Empire (1895–1910),Public schools,시호는 장헌(莊憲)이라 하였다.
1. Late Chosŏn / Korean Empire,ta_p13r,Enlightenment & Daehan Empire (1895–1910),Public schools,"【영릉(英陵)에 장사지냈다.】

○ 세자가 즉위하였다."
1. Late Chosŏn / Korean Empire,ta_p13r,Enlightenment & Daehan Empire (1895–1910),Public schools,○ 권씨(權氏)를 추봉하여 왕비로 삼고 시호는 현덕(顯德)이라 하였다.
1. Late Chosŏn / Korean Empire,ta_p13r,Enlightenment & Daehan Empire (1895–1910),Public schools,【화산 부원군(花山府院君) 권전(權專)의 딸이다.
1. Late Chosŏn / Korean Empire,ta_p13r,Enlightenment & Daehan Empire (1895–1910),Public schools,"이때에 이르러
추숭(追崇)하고 현릉(顯陵)으로 봉하였다.】

 문종 대왕(文宗大王)

   기원후 60년
   기원후 61년

【휘(諱)는 향(珦)이고, 자(字)는 휘지(輝之)이니 세종(世宗)의 첫째 아들이다.】 재위는 2년이고, 수명은 39세이다."
1. Late Chosŏn / Korean Empire,ta_p13r,Enlightenment & Daehan Empire (1895–1910),Public schools,"기원후 60년

신미(辛未) 원년 【명 태종(明代宗) 경태(景泰) 2년이다.】

고려 왕의 사당을 숭의전(崇義殿)이라 하였다."
1. Late Chosŏn / Korean Empire,ta_p13r,Enlightenment & Daehan Empire (1895–1910),Public schools,○ 왕이 진법(陣法)을 친히 짓고 오위(五衛)를 설치하였다.
1. Late Chosŏn / Korean Empire,ta_p13r,Enlightenment & Daehan Empire (1895–1910),Public schools,○ 승려의 도성(都城) 출입을 금하였다.
1. Late Chosŏn / Korean Empire,ta_p13r,Enlightenment & Daehan Empire (1895–1910),Public schools,"기원후 61년

임신(壬申) 2년이다."
1. Late Chosŏn / Korean Empire,ta_p13r,Enlightenment & Daehan Empire (1895–1910),Public schools,5월에 왕이 승하하니 시호를 공순(恭順)이라 하였다.
1. Late Chosŏn / Korean Empire,ta_p13r,Enlightenment & Daehan Empire (1895–1910),Public schools,"【현릉(顯陵)에 장사지냈다.】

○ 세자가 즉위하였다."
1. Late Chosŏn / Korean Empire,ta_p13r,Enlightenment & Daehan Empire (1895–1910),Public schools,"단종 대왕(端宗大王)

   기원후 62년
   기원후 63년
   기원후 64년

【휘(諱)는 홍위(弘暐)이고 문종(文宗)의 세자이다.】 재위는 3년이고 【상왕(上王)의 자리에 2년 있었다.】 수명은 17세이다."
1. Late Chosŏn / Korean Empire,ta_p13r,Enlightenment & Daehan Empire (1895–1910),Public schools,"기원후 62년

계유(癸酉) 원년 【명 대종(明代宗) 경태(景泰) 4년이다.】

황보인(皇甫仁)과 김종서(金宗瑞) 등이 죽임을 당하였다."
1. Late Chosŏn / Korean Empire,ta_p13r,Enlightenment & Daehan Empire (1895–1910),Public schools,"기원후 63년

갑술(甲戌) 2년이다."
1. Late Chosŏn / Korean Empire,ta_p13r,Enlightenment & Daehan Empire (1895–1910),Public schools,송씨(宋氏)를 책봉하여 왕비로 삼았다.
1. Late Chosŏn / Korean Empire,ta_p13r,Enlightenment & Daehan Empire (1895–1910),Public schools,"【여량 부원군(礪良府院君) 송현수(宋玹壽)의 딸이다.】

 기원후 64년

을해(乙亥) 3년이다."
1. Late Chosŏn / Korean Empire,ta_p13r,Enlightenment & Daehan Empire (1895–1910),Public schools,왕이 수양 대군(首陽大君) 유(瑈)에게 선위(禪位)하였다.
1. Late Chosŏn / Korean Empire,ta_p13r,Enlightenment & Daehan Empire (1895–1910),Public schools,○ 왕을 높여 상왕(上王)이라 하였다.
1. Late Chosŏn / Korean Empire,ta_p13r,Enlightenment & Daehan Empire (1895–1910),Public schools,○ 윤씨(尹氏)를 책봉하여 왕비로 삼았다.
1. Late Chosŏn / Korean Empire,ta_p13r,Enlightenment & Daehan Empire (1895–1910),Public schools,"【파평 부원군(坡平府院君) 윤번(尹璠)의 딸이다.】

 세조 대왕(世祖大王)

   기원후 65년
   기원후 66년
   기원후 71년
   기원후 73년
   기원후 76년
   기원후 77년
   덕종 대왕(德宗大王)

【휘(諱)는 유(瑈)이고, 자(字)는 수지(粹之)이며 세종(世宗)의 둘째 아들이다.】 재위는 13년이고 수명은 52세이다."
1. Late Chosŏn / Korean Empire,ta_p13r,Enlightenment & Daehan Empire (1895–1910),Public schools,"기원후 65년

병자(丙子) 원년 【명(明) 대종(代宗) 경태(景泰) 7년이다.】

성삼문(成三問)과 박팽년(朴彭年) 등이 죽임을 당하였다."
1. Late Chosŏn / Korean Empire,ta_p13r,Enlightenment & Daehan Empire (1895–1910),Public schools,"기원후 66년

정축(丁丑) 2년이다."
1. Late Chosŏn / Korean Empire,ta_p13r,Enlightenment & Daehan Empire (1895–1910),Public schools,금성 대군(錦城大君) 유(瑜)가 순흥 부사(順興府使) 이용흠(李用欽)과 함께 상왕(上王)을 맞이하여 복위하려고 모의하였다.
1. Late Chosŏn / Korean Empire,ta_p13r,Enlightenment & Daehan Empire (1895–1910),Public schools,"남쪽 지방
군·현(郡縣)에 격문을 돌려 장차 군사를 일으키려 하였는데 일이 발각되어 유(瑜)를 순흥부(順興府)에 안치하였다."
1. Late Chosŏn / Korean Empire,ta_p13r,Enlightenment & Daehan Empire (1895–1910),Public schools,"남쪽 지방 인사 가운데
연루되어 죽은 자가 매우 많았다."
1. Late Chosŏn / Korean Empire,ta_p13r,Enlightenment & Daehan Empire (1895–1910),Public schools,○ 9월에 세자 장(暲)이 죽었다.
1. Late Chosŏn / Korean Empire,ta_p13r,Enlightenment & Daehan Empire (1895–1910),Public schools,시호를 의경(懿敬)이라 하였다.
1. Late Chosŏn / Korean Empire,ta_p13r,Enlightenment & Daehan Empire (1895–1910),Public schools,○ 해양 대군(海陽大君) 황(晄)을 책봉하여 세자로 삼았다.
1. Late Chosŏn / Korean Empire,ta_p13r,Enlightenment & Daehan Empire (1895–1910),Public schools,"○ 상왕이 영월(寧越)로 물러나니, 강봉(降封)하여 노산군(魯山君)이라 하였다."
1. Late Chosŏn / Korean Empire,ta_p13r,Enlightenment & Daehan Empire (1895–1910),Public schools,○ 10월에 노산군이 죽었다.
1. Late Chosŏn / Korean Empire,ta_p13r,Enlightenment & Daehan Empire (1895–1910),Public schools,"【영월(寧越)에 장사지냈다.】

○ 신숙주(申叔舟) 등에 명하여 『국조보감(國朝寶鑑)』을 편찬하였다."
1. Late Chosŏn / Korean Empire,ta_p13r,Enlightenment & Daehan Empire (1895–1910),Public schools,"기원후 71년

임오(壬午) 7년이다."
1. Late Chosŏn / Korean Empire,ta_p13r,Enlightenment & Daehan Empire (1895–1910),Public schools,전지(田地)를 측량하였다.
1. Late Chosŏn / Korean Empire,ta_p13r,Enlightenment & Daehan Empire (1895–1910),Public schools,"기원후 73년

갑신(甲辰) 9년이다."
1. Late Chosŏn / Korean Empire,ta_p13r,Enlightenment & Daehan Empire (1895–1910),Public schools,도성(都城) 가운데에 원각사(圓覺寺)를 창건하였다.
1. Late Chosŏn / Korean Empire,ta_p13r,Enlightenment & Daehan Empire (1895–1910),Public schools,"○ 김시습(金時習)은 자(字)는 열경(悅卿)이고, 호(號)는 매월당(梅月堂)이다."
1. Late Chosŏn / Korean Empire,ta_p13r,Enlightenment & Daehan Empire (1895–1910),Public schools,"3세에 글을 지어 사람들이 신동이라 하였고, 5세에
이르러서는 세종 대왕이 불러들여 시(詩)로 시험해 보고 크게 기특해 했다."
1. Late Chosŏn / Korean Empire,ta_p13r,Enlightenment & Daehan Empire (1895–1910),Public schools,"단종 대왕(端宗大王)이 왕위를 양위하자 거짓으로 미친 척하며 검은
옷을 입고 산천을 방랑하였다."
1. Late Chosŏn / Korean Empire,ta_p13r,Enlightenment & Daehan Empire (1895–1910),Public schools,이에 이르러 왕이 불렀으나 김시습이 명령에 응하지 않았다.
1. Late Chosŏn / Korean Empire,ta_p13r,Enlightenment & Daehan Empire (1895–1910),Public schools,"기원후 76년

정해(丁亥) 12년이다."
1. Late Chosŏn / Korean Empire,ta_p13r,Enlightenment & Daehan Empire (1895–1910),Public schools,"이시애(李施愛)가 반란을 일으키자, 남이(南怡)와 조석문(曺錫文) 등에 명하여 토벌하여 평정하였다."
1. Late Chosŏn / Korean Empire,ta_p13r,Enlightenment & Daehan Empire (1895–1910),Public schools,"기원후 77년

무자(戊子) 13년이다."
1. Late Chosŏn / Korean Empire,ta_p13r,Enlightenment & Daehan Empire (1895–1910),Public schools,9월에 왕이 승하하였다.
1. Late Chosŏn / Korean Empire,ta_p13r,Enlightenment & Daehan Empire (1895–1910),Public schools,시호를 혜장(惠莊)이라 하였다.
1. Late Chosŏn / Korean Empire,ta_p13r,Enlightenment & Daehan Empire (1895–1910),Public schools,"【광릉(光陵)에 장사지냈다.】

○ 세자가 즉위하였다."
1. Late Chosŏn / Korean Empire,ta_p13r,Enlightenment & Daehan Empire (1895–1910),Public schools,○ 한씨(韓氏)를 책봉하여 왕비로 삼고 시호를 장순(章順)이라 하였다.
1. Late Chosŏn / Korean Empire,ta_p13r,Enlightenment & Daehan Empire (1895–1910),Public schools,【상당 부원군(上黨府院君) 한명회(韓明澮)의 딸이다.
1. Late Chosŏn / Korean Empire,ta_p13r,Enlightenment & Daehan Empire (1895–1910),Public schools,"이에 이르러
추숭(追崇)하여 공릉(恭陵)이라 하였다.】

○ 한씨(韓氏)를 책봉하여 계비(繼妃)로 삼았다."
1. Late Chosŏn / Korean Empire,ta_p13r,Enlightenment & Daehan Empire (1895–1910),Public schools,"【청천 부원군(淸川府院君) 한백륜(韓伯倫)의 딸이다.】

 덕종 대왕(德宗大王)

【휘(諱)는 장(暲)이고, 자(字)는 원명(原明)이며, 처음 휘는 숭(崇)이다."
1. Late Chosŏn / Korean Empire,ta_p13r,Enlightenment & Daehan Empire (1895–1910),Public schools,세조(世祖)의 첫째 아들이다.
1. Late Chosŏn / Korean Empire,ta_p13r,Enlightenment & Daehan Empire (1895–1910),Public schools,"성종(成宗) 신묘년에
추숭(追崇)하여 시호를 회간(懷簡)이라 하고, 경릉(敬陵)으로 봉하였다.】

 예종 대왕(睿宗大王)

   기원후 78년

【휘(諱)는 황(晄)이고, 자(字)는 명조(明照)인데, 처음 자는 평보(平甫)이다."
1. Late Chosŏn / Korean Empire,ta_p13r,Enlightenment & Daehan Empire (1895–1910),Public schools,"세조(世祖)의 둘째 아들이다.】 재위는 1년이고 수명은
20세이다."
1. Late Chosŏn / Korean Empire,ta_p13r,Enlightenment & Daehan Empire (1895–1910),Public schools,"기원후 78년

기축(己丑) 원년 【명(明) 헌종(憲宗) 성화(成化) 5년이다.】

11월에 왕이 승하하였다."
1. Late Chosŏn / Korean Empire,ta_p13r,Enlightenment & Daehan Empire (1895–1910),Public schools,시호를 양도(襄悼)라 하였다.
1. Late Chosŏn / Korean Empire,ta_p13r,Enlightenment & Daehan Empire (1895–1910),Public schools,"【창릉(昌陵)에 장사지냈다.】

○ 자산군(者山君) 혈(娎)이 왕대비(王大妃) 【정희왕비(貞熹王妃)이다.】 의 명을 받들어 즉위하였다."
1. Late Chosŏn / Korean Empire,ta_p13r,Enlightenment & Daehan Empire (1895–1910),Public schools,○ 한씨(韓氏)를 책봉하여 왕비로 삼았다.
1. Late Chosŏn / Korean Empire,ta_p13r,Enlightenment & Daehan Empire (1895–1910),Public schools,"【상당 부원군(上黨府院君) 한명회(韓明澮)의 딸이다.】

 성종 대왕(成宗大王)

   기원후 79년
   기원후 80년
   기원후 83년
   기원후 84년
   기원후 87년
   기원후 89년
   기원후 92년
   기원후 93년
   기원후 94년
   기원후 101년
   기원후 102년
   기원후 103년

【휘(諱)는 혈(娎)이고, 덕종(德宗)의 둘째 아들이다.】 재위는 25년이고 수명은 38세이다."
1. Late Chosŏn / Korean Empire,ta_p13r,Enlightenment & Daehan Empire (1895–1910),Public schools,"기원후 79년

경인(庚寅) 원년 【명(明) 헌종(憲宗) 성화(成化) 6년이다.】

집현전(集賢殿)을 고쳐 홍문관(弘文館)으로 하고 김종직(金宗直) 등을 선발하여 일직과 숙직을 번갈아 하며 경사(經史)를 강론하도록 하였다."
1. Late Chosŏn / Korean Empire,ta_p13r,Enlightenment & Daehan Empire (1895–1910),Public schools,"기원후 80년

신묘(辛卯) 2년이다."
1. Late Chosŏn / Korean Empire,ta_p13r,Enlightenment & Daehan Empire (1895–1910),Public schools,○ 『경국대전(經國大典)』이 비로소 완성하였다.
1. Late Chosŏn / Korean Empire,ta_p13r,Enlightenment & Daehan Empire (1895–1910),Public schools,○ 왕이 죽은 아버지 【의경 세자(懿敬世子)이다.】 를 추숭(追崇)하여 덕종 대왕(德宗大王)으로 하고 시호를 회간(懷簡)이라 하였다.
1. Late Chosŏn / Korean Empire,ta_p13r,Enlightenment & Daehan Empire (1895–1910),Public schools,황비(皇妃) 한씨(韓氏) 【덕종 왕비(德宗王妃)이다.】 를 높여 왕대비(王大妃)로 하였다.
1. Late Chosŏn / Korean Empire,ta_p13r,Enlightenment & Daehan Empire (1895–1910),Public schools,"【서원 부원군(西原府院君) 한확(韓確)의
딸이다.】

 기원후 83년

갑오(甲午) 5년이다."
1. Late Chosŏn / Korean Empire,ta_p13r,Enlightenment & Daehan Empire (1895–1910),Public schools,4월에 왕비 한씨(韓氏)가 승하하니 시호를 공혜(恭惠)라 하였다.
1. Late Chosŏn / Korean Empire,ta_p13r,Enlightenment & Daehan Empire (1895–1910),Public schools,"【순릉(順陵)에 장사지냈다.】

 기원후 84년

을미(乙未) 6년이다."
1. Late Chosŏn / Korean Empire,ta_p13r,Enlightenment & Daehan Empire (1895–1910),Public schools,윤씨(尹氏)를 책봉하여 계비(繼妃)로 삼았다.
1. Late Chosŏn / Korean Empire,ta_p13r,Enlightenment & Daehan Empire (1895–1910),Public schools,"【판봉상시사(判奉常寺事) 윤기무(尹起畝)의 딸이다.】

○ 성균관(成均館)에 존경각(尊經閣)을 건립하였다."
1. Late Chosŏn / Korean Empire,ta_p13r,Enlightenment & Daehan Empire (1895–1910),Public schools,○ 왕비 윤씨(尹氏)를 폐하다.
1. Late Chosŏn / Korean Empire,ta_p13r,Enlightenment & Daehan Empire (1895–1910),Public schools,"【연산군(燕山君)의 어머니이다.】

 기원후 87년

무술(戊戌) 9년이다."
1. Late Chosŏn / Korean Empire,ta_p13r,Enlightenment & Daehan Empire (1895–1910),Public schools,노사신(盧思愼) 등에게 명하여 『동국여지승람(東國輿地勝覽)』을 편찬하였다.
1. Late Chosŏn / Korean Empire,ta_p13r,Enlightenment & Daehan Empire (1895–1910),Public schools,"기원후 89년

경자(庚子) 11년이다."
1. Late Chosŏn / Korean Empire,ta_p13r,Enlightenment & Daehan Empire (1895–1910),Public schools,윤씨(尹氏)를 책봉하여 계비(繼妃)로 삼았다.
1. Late Chosŏn / Korean Empire,ta_p13r,Enlightenment & Daehan Empire (1895–1910),Public schools,"【영원 부원군(鈴原府院君) 윤호(尹壕)의 딸이다.】

 기원후 92년

계묘(癸卯) 14년이다."
1. Late Chosŏn / Korean Empire,ta_p13r,Enlightenment & Daehan Empire (1895–1910),Public schools,3월에 대왕대비(大王大妃) 윤씨(尹氏) 【세조 왕비(世祖王妃)이다.】 가 승하하시니 시호를 정희(貞熙)라 하였다.
1. Late Chosŏn / Korean Empire,ta_p13r,Enlightenment & Daehan Empire (1895–1910),Public schools,"【광릉(光陵)에
부장(附葬)하였다.】

 기원후 93년

갑진(甲辰) 15년이다."
1. Late Chosŏn / Korean Empire,ta_p13r,Enlightenment & Daehan Empire (1895–1910),Public schools,○ 태학(太學)에 밭 4백 결(結)을 하사하였다.
1. Late Chosŏn / Korean Empire,ta_p13r,Enlightenment & Daehan Empire (1895–1910),Public schools,"기원후 94년

을사(乙巳) 16년이다."
1. Late Chosŏn / Korean Empire,ta_p13r,Enlightenment & Daehan Empire (1895–1910),Public schools,개가한 여자의 자손을 동·서반(東西班)에 서용하지 말도록 명하였다.
1. Late Chosŏn / Korean Empire,ta_p13r,Enlightenment & Daehan Empire (1895–1910),Public schools,○ 서거정(徐居正)에게 명하여 『동국통감(東國通鑑)』을 찬술하였다.
1. Late Chosŏn / Korean Empire,ta_p13r,Enlightenment & Daehan Empire (1895–1910),Public schools,"기원후 101년

임자(壬子) 23년이다."
1. Late Chosŏn / Korean Empire,ta_p13r,Enlightenment & Daehan Empire (1895–1910),Public schools,전(前) 형조 판서(刑曹判書) 김종직(金宗直)이 죽었다.
1. Late Chosŏn / Korean Empire,ta_p13r,Enlightenment & Daehan Empire (1895–1910),Public schools,"김종직은 자(字)가 계온(季溫)이고 호(號)는 점필재(佔畢齋)이며, 선산(善山)
사람이다."
1. Late Chosŏn / Korean Empire,ta_p13r,Enlightenment & Daehan Empire (1895–1910),Public schools,문장과 학행이 세상에서 높이 추앙되었다.
1. Late Chosŏn / Korean Empire,ta_p13r,Enlightenment & Daehan Empire (1895–1910),Public schools,"세조(世祖)대에 과거에 합격하여 벼슬길에 나아갔고, 성종(成宗)이 즉위하면서 여러 번
발탁되어 판서(判書)에 이르더니 얼마 후 병을 핑계로 물러나 고향으로 돌아가 죽었다."
1. Late Chosŏn / Korean Empire,ta_p13r,Enlightenment & Daehan Empire (1895–1910),Public schools,그 때 나이 62세였다.
1. Late Chosŏn / Korean Empire,ta_p13r,Enlightenment & Daehan Empire (1895–1910),Public schools,"기원후 102년

계축(癸丑) 24년이다."
1. Late Chosŏn / Korean Empire,ta_p13r,Enlightenment & Daehan Empire (1895–1910),Public schools,『대전속록(大典續錄)』을 반포하였다.
1. Late Chosŏn / Korean Empire,ta_p13r,Enlightenment & Daehan Empire (1895–1910),Public schools,"기원후 103년

갑인(甲寅) 25년이다."
1. Late Chosŏn / Korean Empire,ta_p13r,Enlightenment & Daehan Empire (1895–1910),Public schools,12월에 왕이 승하하였다.
1. Late Chosŏn / Korean Empire,ta_p13r,Enlightenment & Daehan Empire (1895–1910),Public schools,시호는 강정(康靖)이라 하였다.
1. Late Chosŏn / Korean Empire,ta_p13r,Enlightenment & Daehan Empire (1895–1910),Public schools,"【선릉(宣陵)에 장사지냈다.】

○ 세자가 즉위하였다."
1. Late Chosŏn / Korean Empire,ta_p13r,Enlightenment & Daehan Empire (1895–1910),Public schools,○ 신씨(愼氏)를 책봉하여 왕비로 삼았다.
